question,answer,level
"( 연의, 사서 공통 ) ㅁㅁ 사손서는 왕윤과 함께 동탁 암살에 성공했다.",복야,super hard
"( 연의, 사서 공통 ) _____하고 관평은 함께 참수되었다.",관우,hard
"( 연의 ) 채모는 유비를 암살하기 위해 유표 대신 연회에서 손님을 맞이하게 해 놓고는 양양성의 주변에 병력을 배치했는데, 이 때 채모의 명령에 따라 남문 외문로 쪽을 지키던 장수의 이름은?",채중,hard
( 사서 ) 손정의 장남의 이름은?,손고,super hard
"( 연의 ) 병세가 위중해진 도겸에게 불려 간 미축은 ""조조가 물러간 것은 여포가 연주를 공격했기 때문이며, 흉년이라 휴전 중이지만 봄이 되면 다시 쳐들어올 것이니, 병을 이유로 ㅁ주를 유비에게 물려주어야 한다"" 고 말했다.",서,medium
"( 연의 ) 관우와 방덕은 1백여 합을 겨루고도 승부를 내지 못하고 각자의 진영으로 돌아갔는데, 다음날 다시 겨루었을 때 달아나는 상대를 쫓다가 그가 쏜 화살에 맞은 장수의 이름은?",관우,medium
( 연의 ) 조비의 작은 할아버지의 이름은?,조덕,very hard
"( 연의, 사서 공통 ) 유변의 친할머니의 성은 ___씨이다.",동,very hard
"( 연의, 사서 공통 ) 채옹은 ""ㅁ을 자르는 형벌을 내려도 좋으니 한나라의 역사를 계속 저술할 수 있도록 해달라"" 고 청했지만, 왕윤은 받아들이지 않았다.",발,super hard
( 연의 ) 공손연은 대ㅁㅁ 비연을 원수로 삼고 양조를 선봉으로 삼아 15만의 병력을 일으켜 중원으로 진군했다.,장군,very hard
"( 연의 ) 온명원에서 연회를 열고 대신들을 모은 다음, 현재의 황제를 폐립하겠다고 말한 사람의 이름은?",동탁,hard
"( 연의, 사서 공통 ) 자신의 주장에 반대하는 노식을 죽이려고 했으나, 의랑 팽백이 말려서 그만둔 사람의 이름은?",동탁,very hard
"( 연의, 사서 공통 ) 손량은 서원에서 덜 익은 매실을 먹으려다가 꿀 안에 ㅁ의 똥이 들어있는 것을 발견했다.",쥐,very hard
"( 연의, 사서 공통 ) 장비의 사위의 이름은?",유선,hard
"( 연의 ) 요화에게 한중을 지키게 한 강유가 조양을 공격하러 오자, 등애와 사마망은 각각 매복하면서 편장 사찬에게 ㅁ산의 영채를 지키게 했다.",기,super hard
"( 연의 ) 곽준의 반대에도 불구하고 맹달이 가맹관을 나와 응전하자, 맹달과 싸워 크게 이긴 장수의 이름은?",장합,hard
"( 연의 ) 위속과 함께 군마를 몰고 가다가, 도적으로 변장한 장비에게 군마를 빼앗긴 여포의 장수의 이름은?",송헌,hard
"( 연의, 사서 공통 ) 유비는 서주를 _____에게 다스리도록 하는게 어떻겠느냐고 말했지만, 공융이 ""하늘이 주는 것을 받지 않으면 후회해도 늦는다"" 며 반대했다.",원술,very hard
"( 연의 ) 유비가 동오로 와서 장가를 들었다가 손부인과 함께 성을 빠져나와 형주로 돌아가고 있을 때, 주유의 명령을 받고 유비를 기다리던 서성과 정봉이 길을 막자, 어찌해야할지 묻는 유비에게 조운은 ""제갈량에게 받은 비단 ㅁㅁㅁ가 하나 남아있다"" 고 말했다.",주머니,hard
"( 연의 ) 면죽관을 차지한 유비가 유장이 있는 성도로 공격해 가려는 무렵, 장로가 보낸 _____, 양백, 마대가 이끄는 군대가 맹달, 곽준이 지키는 가맹관으로 쳐들어왔다는 급보가 전해졌다.",마초,hard
"( 연의 ) 두 마리의 소가 싸우고 있는 그림의 내용으로, 조식에게 시를 지어보라고 한 사람의 이름은?",조비,hard
"( 연의, 사서 공통 ) 왕경을 죽인 사람의 이름은?",사마소,very hard
"( 연의, 사서 공통 ) 고상에게 열류성에 주둔하게 한 사람의 이름은?",제갈량,hard
"( 연의 ) 종요는 ""지피지기면 백전백승이라는 말이 있는데, 조진은 _____의 적수가 못되니, 지금 한 사람을 추천하려 한다"" 고 조예에게 말했다.",제갈량,hard
"( 연의, 사서 공통 ) 원담의 일시적 항복을 받은 조조가 원상을 공격하려 하자, 모성에 주둔하도록 명령받은 원상의 부하의 이름은?",윤해,hard
"( 연의, 사서 공통 ) 한 노파가 잃어버린 ㅁ를 찾고 싶다고 하자, 관로는 점을 쳐보고는 ""동네 밖에서 사람들 몇 명이 이미 잡아먹고 있는데 지금 가면 가죽과 고기는 남아있을 것"" 이라고 말했고, 노파가 가보니 그 말대로 되어있었다.",소,very hard
"( 연의, 사서 공통 ) 마등의 어머니는 ㅁ족이었다.",강,very hard
"( 연의, 사서 공통 ) 등애의 침공으로 인해 위태로워지자, 오나라로 피신하자는 의견을 내는 촉한의 신하들이 있었는데, 초주는 이를 따르면 치욕을 ___번 당하게 되는 것이라며 반대했다.",2,very hard
"( 연의 ) 조조가 동탁을 죽이려는 순간, 동탁이 이상한 낌새를 채고 조조를 추궁하자 조조는 ㅁㅁ도를 동탁에게 바쳤다.",칠보,very hard
"( 연의 ) 양양성을 점령한 관우가 번성을 공격하기 위해 도하하자, 조인은 여상에게 ___ 명의 병력을 주어 성을 나가 싸우도록 했다.",2000,super hard
( 연의 ) 원소는 발해태수이자 ㅁ향후에 봉해져 있을 때 반동탁 연합군에 참가했다.,기,super hard
"( 연의 ) 노숙과 관우의 단도부회 직후, 조조가 쳐들어온다는 소식을 들은 손권은, 노숙에게 형주의 군사들을 공격하지 말고 ㅁㅁ와 유수로 가서 조조군을 막도록 지시했다.",합비,very hard
"( 연의, 사서 공통 ) 채모의 매형인 군웅의 이름은?",유표,medium
"( 연의, 사서 공통 ) 등애는 ""유선을 후하게 대우하여 _____의 마음에 영향을 주어 귀순을 유도해야 하니, 유선은 당장 수도로 부르지 말고 내년에 불러야 하며, 유선을 부풍왕으로 임명하자"" 는 내용이 담긴 글을 사마소에게 보냈다.",손휴,super hard
"( 연의 ) 조조가 ""무슨 일로 궁궐에 왔느냐"" 고 묻자, 동승은 ""천자께서 부르시더니 ㅁㅁ으로 만든 옷과 옥대를 하사해주셨다"" 고 대답했다.",비단,very hard
"( 연의 ) 태상경 한기가 와서는 ""나가 싸우지 말고 지키기만 하라"" 는 조예의 조서를 전했는데, 이는 사마의가 _____에게 공로를 돌리고자 자신의 의견임을 숨겼던 것이었다.",조진,hard
"( 연의 ) 조운과 등지가 기곡으로 가서 위나라 군대를 기만하고 묶어두는 임무를 맡았을 때, 강유를 선봉으로 삼아 야곡으로 진군한 사람의 이름은?",제갈량,hard
"( 연의, 사서 공통 ) 동오 정벌을 위해, 군사들을 이끌고 강주에서 황제 유비와 합류하기로 한 장수의 이름은?",장비,hard
"( 연의 ) 제갈량이 어느 곳의 곡식이 익었는지 묻자, 항복한 ㅁㅁㅁㅁ는 농상의 곡식이 익었다고 대답했다.",노성태수,super hard
"( 연의 ) 유비는 포로가 된 _____에게서 ""저 자식이 가장 믿을 수 없는 놈이다"" 라는 말을 들었다.",여포,medium
"( 연의 ) 헌제와 유비와 조조가 허전으로 사냥을 나갔을 때, 토끼를 잡은 유비에게 갈채를 보낸 사람의 이름은?",유협,very hard
"( 연의 ) 손권이 적벽의 전투 직후 합비를 공격했을 때, 송겸을 죽인 전투에서 이기고 돌아와서 전군에 상을 내려 위로했지만, 갑옷을 벗고 마음놓고 자는 것은 허용하지 않은 장수의 이름은?",장료,hard
"( 연의 ) 낙성이 성도를 지키는 울타리이니 두 사람은 성을 지키고 두 사람은 험한 산기슭에 의지하여 영채를 세워 적의 접근을 막자는 유괴의 말에 따라, 냉포와 함께 성 밖에 영채를 세운 장수의 이름은?",등현,hard
"( 연의, 사서 공통 ) 건흥 8년에 조예는 사마의를 ㅁ장군에 임명했다.",대,very hard
( 연의 ) 강유는 곽회를 ㅁ로 죽였다.,활,very hard
( 연의 ) 한기는 자신의 형제들 중 ___번째로 뛰쳐나와 조운과 겨루었다.,4,very hard
"( 연의 ) 곽사가 스스로 대장군이라는 관직을 칭할 때, 이각은 스스로 ㅁㅁㅁ라는 관직을 칭했다.",대사마,hard
"( 연의, 사서 공통 ) 제갈근의 출신지는 서주 ___군이다.",낭야,super hard
"( 연의 ) 곽회와 손례는 사마의의 명령에 따라 무도와 음평을 향해 이동하던 중, 이미 왕평과 강유가 무도와 음평을 점령한 것을 알게 되자 철수하려고 했는데, 이때 매복해 있다가 관흥과 장포와 함께 나타나 크게 웃으며 소리친 사람의 이름은?",제갈량,hard
"( 연의, 사서 공통 ) 오장원에서 죽은, 촉한의 승상의 이름은?",제갈량,easy
"( 연의 ) 장사에서 관우와 황충이 겨룬 첫 날은 승부가 나지 않았는데, 둘째 날 다시 겨루다가 관우는 우연히 위기에 처한 황충을 공격하지 않고 그냥 보내주었는데, 돌아온 황충은 한현에게 ㅁ이 실수한 것이라고 말했다.",말,hard
"( 연의, 사서 공통 ) 대신들이 서액문 밖에서 맞이하며 절을 하자, ""인사에 답하지 않아도 된다"" 는 말을 들었음에도 불구하고 ""나는 다른 사람의 신하"" 라며 인사에 답하고, 그날 황제가 된 사람의 이름은?",조모,super hard
"( 연의, 사서 공통 ) 동탁의 장례는 ___현에서 진행되었으나 폭우가 쏟아져서 매장지와 관이 엉망이 되었다.",미,super hard
"( 연의, 사서 공통 ) 위나라 문황제의 이름은?",조비,hard
( 연의 ) 등지는 위연과 진식이 무례한 행동을 했다고 _____에게 말했다.,제갈량,hard
"( 연의 ) ""하후위가 하후연의 원수를 갚고 싶어했다"" 고 조예에게 말해준 사람의 이름은?",사마의,hard
"( 연의 ) 조운은 조범이 번씨와의 혼담을 언급하자 화를 내고 자신의 진영으로 돌아가버렸는데, 이 때 포륭과 함께 조운에게 거짓항복한 사람의 이름은?",진응,hard
"( 연의 ) 화를 내며 이엄을 처형하려고 했으나, 비의가 말려서 일단 참은 사람의 이름은?",제갈량,very hard
"( 연의, 사서 공통 ) 공손연을 죽인 사마의는 양평성으로 향했는데, 이때 사마의보다 먼저 양평성에 입성해 있었던 위나라 장수의 이름은?",호준,super hard
( 사서 ) 제갈탄은 낭야군 ___현 사람이다.,양도,super hard
"( 연의 ) ㅁㅁㅁㅁ 신탐은 맹달과 함께 모반하기로 약속했지만, 실제로는 위나라 군대와 내응하여 맹달을 배신했다.",상용태수,super hard
"( 연의, 사서 공통 ) 동탁이 정권을 잡은 이후 청주에서 황건적 수십만이 다시 일어났는데, 제북상 _____하고 동군태수 조조가 함께 토벌에 나섰다.",포신,hard
"( 연의, 사서 공통 ) 원유는 ㅁㅁㅁㅁ일 때 반동탁 연합군에 참가했다.",산양태수,super hard
"( 연의 ) 제갈근이 장사, 영릉, 계양을 손권에게 내어주라는 유비의 편지를 가지고 관우에게 갔지만, 관우는 땅을 내어주지 않으며 칼을 잡고 제갈근을 위협했는데, 그 곁에서 제갈량을 생각해서라도 화를 거두라며 관우를 말린 사람의 이름은?",관평,very hard
( 연의 ) 한요의 막내동생의 이름은?,한기,very hard
"( 연의 ) 좌자는 백학에 탄 채로 웃으며 ""ㅁ쥐가 쇠범을 따라가니 간웅이 하루아침에 죽는구나"" 라고 말했다.",흙,super hard
"( 연의, 사서 공통 ) 조웅의 이복형으로, 전사한 사람의 이름은?",조앙,hard
"( 연의 ) 조조는 꿈에서 머리를 풀고 칼을 들고 검은 옷을 입은 사람에게 공격받았는데, 그 사람은 스스로를 배나무의 신령이라며 ""네가 건시전을 짓는 것은 역적질하려는 것이며, 감히 ㅁㅁ을 벤 너를 죽이러왔다"" 고 말했다.",신목,super hard
"( 연의, 사서 공통 ) 동탁은 그의 양아들인 _____에게 죽었다.",여포,medium
"( 연의 ) 제갈량은 ""그대들 ___명은 함께 1만의 병력을 이끌고 북원의 영채 입구로 가서, 목우와 유마를 몰고 오는 아군을 지원하고 추격하는 적은 막으라"" 고 말했다.",2,very hard
"( 연의 ) 연회에서 춤을 핑계로 감녕을 죽이려던 능통은, 황급히 달려온 손권의 꾸짖음을 듣고는 바닥에 엎드려 통곡했는데, 그런 능통을 좋은 말로 달랜 사람의 이름은?",손권,very hard
"( 연의 ) 낙성의 동남쪽에 있는 좁은 길에 매복한 장임은, 길을 따라오는 적군 중에 있던 백마를 탄 지휘관을 유비라고 생각했지만, 그것은 _____의 모습이었다.",방통,medium
"( 연의, 사서 공통 ) 17세 였던 손량은 _____의 권력을 빼앗으려 했지만 실패했다.",손침,hard
"( 연의 ) 유비가 한중을 얻자, 유비는 신하들의 대표로 나선 _____에게서 황제가 되라는 권유를 받았으나 끝내 거절했다.",제갈량,hard
"( 연의 ) 사마망이 화공을 당하는 와중에, 강유와 수십 합을 겨루었으나 승부를 내지 못한 사람의 이름은?",등충,super hard
( 연의 ) ㅁ나라의 병사 하나가 정문이 쓴 편지를 가지고 사마의를 만났다.,촉,hard
( 연의 ) 제갈량의 묘에 제사를 지낸 위나라의 신하의 이름은?,종회,super hard
"( 연의, 사서 공통 ) 죽을 때 자신을 모시던 여자들에게 향을 나누어 주라고 지시한 사람의 이름은?",조조,very hard
"( 연의 ) 한중의 전투 중에, 황충은 ""5백 명의 병력만 남겨두어 영채를 지키도록 할 것이며, 오늘 밤 삼경에 모두들 배불리 먹이고 사경에는 영채를 떠나 ㅁ산 기슭 아래로 쳐들어가 장합부터 붙잡고 군량과 마초를 빼앗을 것"" 이라고 장저에게 말했다.",북,very hard
"( 연의, 사서 공통 ) 사마소에게 문왕이라는 시호를 올린 사람의 이름은?",사마염,very hard
"( 연의, 사서 공통 ) 헌제가 낙양을 떠나 허도로 이동했을 때, 무평후에 봉해진 사람의 사람의 이름은?",조조,very hard
"( 연의 ) 관우를 만나 손권의 아들과 관우의 딸 사이에의 혼담을 제안했으나, 관우로부터 ""범의 딸을 어찌 개의 자식에게 줄 수 있는가"" 라는 말을 듣고 거절당한 사람의 이름은?",제갈근,hard
"( 연의 ) 한중의 전투 중에, 조운은 조조의 군량에 주는 임무를 수행하는 _____에게, ""적이 20만 명 와서 10 개의 영채를 세워 주둔 중인데, 이런 상황에서 임무를 수행하기 위해서는 계책이 필요할 것"" 이라며 어떤 계책이 있느냐고 물었다.",황충,hard
"( 연의, 사서 공통 ) 조조는 허도의 관원들을 업에 불러놓고, 경기와 위황의 반란 때 불을 끄러 나온 자는 좌측에, 불을 끄러 나가지 않은 자는 우측에 서도록 했는데, 그 중 ㅁ측에 선 자들을 모두 처형했다.",좌,very hard
