question,answer,level
"( 연의 ) 가맹관에서 출진하려는 황충을 급히 말린 제갈량은, 형주의 관우를 불러와야 _____에게 상대할 수 있다고 말했다.",하후연,very hard
"( 연의, 사서 공통 ) 강유는 ""나머지 방도는 당신의 지혜로 충분히 찾을테니, 이 늙은이가 굳이 더 말할 필요가 없다"" 고 _____에게 말했고, 이로 인해 둘의 사이는 더 가까워졌다.",종회,very hard
( 연의 ) 강족들이 신위천장군이라고 부른 사람의 이름은?,마초,very hard
"( 연의, 사서 공통 ) 마량의 출신주는 ㅁㅁ이다.",형주,very hard
"( 연의 ) 마초가 가맹관을 공격하고 있다는 소식을 듣자, 위연, 장비, 유비는 가맹관으로 출발하게 되었는데, 제갈량은 자신이 남아서 면죽을 지키면서 _____의 귀환을 기다리겠다고 유비에게 말했다.",조운,very hard
"( 연의 ) 제갈량이 마속과 함께 위나라 정벌에 나섰을 때, 이선과 윤묵을 ㅁㅁ로 삼았다.",박사,super hard
"( 연의 ) 천문을 보고 ""내 수명이 얼마 남지 않았다"" 고 강유에게 말한 사람의 이름은?",제갈량,hard
"( 연의, 사서 공통 ) 도겸은 아버지의 복수를 명분으로 내세운 군웅인 _____에게 공격받았다.",조조,medium
"( 연의, 사서 공통 ) 손휴는 _____의 육남이었다.",손권,very hard
"( 연의, 사서 공통 ) 제갈량은 연회를 베풀어 장수들을 모았는데, 연회 중에 ㅁㅁ쪽에서 불어온 바람에 마당 앞의 소나무가 부러지더니, 잠시 뒤에 조광과 조통이 찾아왔다는 보고를 받았다.",동북,super hard
"( 연의 ) 손권은 책상 모서리를 검으로 자르며 조조와의 싸움을 다짐한 뒤, 주유를 대도독에, 정보를 ㅁㅁㅁ에, 노숙을 찬군교위에 임명했다.",부도독,very hard
( 연의 ) 동승은 헌제가 내린 옥대에 ㅁ이 붙었기에 밀칙을 발견할 수 있었다.,불,medium
"( 연의, 사서 공통 ) 조숭이 죽자, 조숭을 맞이하려던 ㅁㅁ태수 응소는 달아나서 원소에게 의지했다.",태산,super hard
"( 연의 ) 관우와 방덕이 겨룬 첫 날 1백여 합을 싸워도 승부가 나지 않자, 관우가 연로하니 싸우다 실수가 있을까 걱정하여 징을 쳐서 돌아오라는 신호를 보낸 사람의 이름은?",관평,very hard
"( 연의 ) 사냥을 좋아하여, 이에 대해 환범이 충고했으나 듣지 않은 사람의 이름은?",조상,very hard
"( 연의, 사서 공통 ) 유비는 ""유선, 유영, 유리는 _____에게 어버이처럼 대하라"" 는 유언을 남겼다.",제갈량,medium
"( 연의, 사서 공통 ) 제갈량의 작위인 무향후를 이어받은 사람의 이름은?",제갈첨,very hard
"( 사서 ) ""한섬과 양봉은 어쩌다가 원술에게 합류한 것 뿐"" 이라는 _____의 진언을 들은 여포는, 그들에게 사람을 보내어 설득하는데 성공했다.",진규,very hard
"( 연의 ) 등현이 죽자 자신의 영채까지 쫓겨와서는, 추격해 온 황충과 싸움을 벌이다가 불리해지자 자신의 영채를 포기하고 등현의 영채로 간 장수의 이름은?",냉포,hard
"( 연의, 사서 공통 ) 사마씨가 위나라의 진왕이었을 때, 양무현에서 키가 2장이 넘고 ㅁ색 두건을 착용한 큰 사람이 나타나 천하의 태평함에 대해 말하는 일이 일어났다.",황,super hard
"( 연의, 사서 공통 ) 조예는 장안에 있는 ㅁㅁ반을 떼어서 가져오라고 지시했다.",승로,super hard
"( 연의, 사서 공통 ) 유비는 묶여있는 독우의 목에 현위의 ㅁㅁ를 걸어놓았으며, 이후 달아났다.",인수,very hard
"( 연의, 사서 공통 ) 적벽대전 이후, 조정에 표를 올려 유기를 형주자사로 세운 사람의 이름은?",유비,very hard
"( 연의 ) 조예가 ""전에 _____에게 큰 임무를 잘못 맡겨서 그가 아직도 돌아오지 않고 있는데, 이 네 사람도 그렇게 되지 않겠느냐"" 고 묻자, 사마의는 자신있게 ""이 사람들은 그에 비교될 사람들이 아니다"" 라고 대답했다.",하후무,hard
"( 연의 ) 사마의와 내기를 한 조진이 야곡에 세운 영채를 촉한의 여러 장수들이 공격했는데, 이 전투에서 제대로 대처도 못하고 패배하여 지휘관이 동쪽으로 달아난 쪽은 ㅁ나라 군대였다.",위,hard
"( 연의, 사서 공통 ) 법정의 출신지는 부풍군 ___현이다.",미,super hard
"( 연의, 사서 공통 ) 황조를 토벌하여 죽인 군웅의 이름은?",손권,hard
"( 연의, 사서 공통 ) 유표, 범강, 공욱, 단부, 잠질, 진상, 장검과 더불어 강하팔준이라고 불린 사람의 이름은?",범방,super hard
"( 연의, 사서 공통 ) 양흔은 등애의 지시에 따라 ㅁ송으로 갔다.",감,super hard
"( 연의, 사서 공통 ) 조예는 장안에 있는 ㅁ으로 만든 사람의 형상과 승로반을 떼어서 가져오라고 지시했다.",동,super hard
"( 연의, 사서 공통 ) 황건적의 난을 일으킨 장각은 ___명의 동생과 함께 거병했다.",2,medium
"( 연의 ) 한중의 전투에서, 유봉과 맹달이 미창산에 있던 조조군의 군량과 마초를 태워버리고, 조조가 공성계에 당하고 남정으로 돌아가자, 유비는 제갈량과 함께 한수로 와서 군사 중 하나에게 _____의 활약이 어땠는지를 물었다.",조운,hard
( 연의 ) 조범의 출신주는 ㅁㅁ이다.,기주,very hard
"( 연의 ) 황문시랑 장절은 ""이 나라는 조조가 고생해서 일군 나라이며, _____에게는 덕이 있고 과실이 없다"" 며 사마염에게 맞섰다.",조환,very hard
"( 연의, 사서 공통 ) 촉한에서 살았던 유요의 남동생 중 가장 어린 사람의 이름은?",유거,super hard
"( 연의 ) ""내가 여포를 만나보고 당장 그의 딸을 보내어 혼사를 치르게 하겠다"" 고 한윤에게 말한 사람의 이름은?",진궁,hard
"( 연의, 사서 공통 ) 양표는 ""한 사람은 천자를 겁박하고 한 사람은 대신들을 볼모로 삼으니 어찌하려고 이러느냐"" 고 _____에게 말했다.",곽사,hard
"( 연의 ) 가후는 조조의 복병에 당한 유표와 장수에게 패잔병으로 다시 조조를 쫓으라고 진언하였는데, 둘 중 그 말을 따르지 않은 군웅의 이름은?",유표,hard
"( 연의, 사서 공통 ) 손휴가 촉한의 상황을 묻자, 촉한의 폐단이 많은 정치에 대해 말한 사람의 이름은?",설후,very hard
"( 연의 ) 육손은 어복포의 ㅁ진에서 빠져나온 뒤, 황승언에게 감사를 표했다.",석,very hard
"( 연의, 사서 공통 ) 괴월은 ㅁㅁ태수를 지냈다.",장릉,super hard
( 연의 ) 왕쌍은 눈이 노랗고 얼굴이 검으며 곰의 ㅁㅁ와 호랑이의 등을 가지고 있었다.,허리,super hard
"( 연의 ) 유선은 황제가 된 그해에 다섯 개의 방면으로 촉한을 침공하려는 시도가 있다는 보고를 받았는데, 그중 하나는 손권이 10만 명의 병력으로 협구를 통해 ㅁ천으로 들어오려고 한다는 것이었다.",서,very hard
"( 연의 ) 환성이 군웅인 _____에게 함락되었을 때, 조조가 설제를 장료에게 보내어, ""적이 오면 열어보라"" 고 적혀있는 나무상자를 전달했다.",손권,hard
"( 연의, 사서 공통 ) 유비가 유장을 공격하자, 유비군이 본거지에서 멀리 떠나왔고 군사물자가 별로 없는 것을 이용해 백성들을 옮기고 성 바깥의 곡식을 불태운 다음 농성할 것을 유장에게 제안하였으나, 유장에게 거절당한 사람의 이름은?",정도,very hard
"( 연의 ) 여남과 영천의 황건적 잔당인 하의와 황소를 토벌하고 온 조조는, 허저와 _____에게 선봉을, 하후돈과 하후연에게 좌군을, 이전과 악진에게 우군을, 우금과 여건에게 후군을 맡기고 복양을 공격하기 위해 진군했다.",전위,very hard
"( 연의 ) 제갈탄이 오나라 군대와 연합해서 출진했다는 소식을 들은 사마소는, 황문시랑 _____하고 장사 배수와 상의했다.",종회,super hard
"( 연의, 사서 공통 ) 동탁의 명령으로 폐위된 황제인 홍농왕을 죽인 사람의 이름은?",이유,hard
"( 연의 ) 사마사는 제갈탄을 불러 인수를 주고 그를 정동ㅁㅁㅁ으로 삼은 뒤, 허창으로 돌아갔다.",대장군,very hard
"( 연의, 사서 공통 ) 유기가 강하태수로 부임할 무렵, 승상이 된 조조는 사마의를 ㅁㅁㅁ으로 삼았다.",문학연,very hard
"( 연의 ) 서황과 주령에게 도하하여 하서를 확보하도록 명령한 조조는, 스스로도 군을 이끌고 ㅁ하를 건넜다.",위,hard
"( 연의 ) 형주 남부의 영릉을 정벌하려고 마음을 먹고, 제갈량과 상의해서 유기를 양양으로 보내고, 그 곳에 있는 관우를 형주로 돌아오게 한 사람의 이름은?",유비,hard
"( 연의, 사서 공통 ) 위나라가 아직 한나라의 봉국이었을 때, 후작 작위가 신설 및 재정비되었는데, 그 결과 20급부터 15급까지는 ㅁㅁ, 관내후, 명호후, 관중후, 관내외후, 오대부의 순이 되었다.",열후,super hard
"( 연의 ) 관평과 요화는 언성과 ㅁㅁ을 지키고 있었으나, 서황의 지휘에 당하여 모두 빼앗겼다.",사총,very hard
"( 연의 ) 형주 남부의 영릉을 정벌하려던 유비는, 제갈량과 상의해서 유기를 ㅁㅁ으로 보내고, 그 곳에 있는 관우를 형주로 돌아오게 했다.",양양,very hard
"( 연의 ) 제갈량은 조조의 영채 여기저기에서 ㅁ을 보고는, 적이 쉬려고 하는 것을 알고 포를 울려 신호를 보내어, 한수의 상류에 매복해 있던 조운이 포를 쏘고 북을 울리게 하여 조조군을 쉬지 못하게 만들었다.",불,super hard
"( 연의 ) 조조가 복양의 싸움에서 크게 지고 여포군에게 쫓길 때, 부하 병사에게 적이 수 보 이내로 접근하면 알려달라고 하여, 병사가 알려줄 때마다 투척 무기를 던져 조조를 구해낸 장수의 이름은?",전위,hard
"( 연의 ) 휘하의 군사들이 약탈을 하느라 성 밖으로 모두 나간 틈에 조조에게 공격을 받아, 이봉과 함께 맞섰지만 패한 사람의 이름은?",설란,hard
"( 연의, 사서 공통 ) 사마의가 죽은 뒤, 조방이 대장군으로 임명한 사람의 이름은?",사마사,super hard
"( 연의 ) 조조는 적벽에서 패해서 달아나다가 조운의 복병에 습격받고 간신히 도망친 후, 호로곡에서 장비의 복병에 습격받았는데, 조조가 도망치는 동안 허저와 장료와 함께 장비를 막은 장수의 이름은?",서황,very hard
"( 연의 ) 위연이 임무 수행을 거부했다는 소식을 _____에게 들은 양의는 ""승상께서 생전에 위연이 딴 마음을 품고 있다고 하셨는데, 이번에 내가 떠본 결과 그 말씀이 맞았으니, 후미에서 추격을 막는 임무는 강유에게 맡기겠다"" 고 말했다.",비의,hard
"( 연의, 사서 공통 ) 열두 개의 줄이 있는 면류관을 쓰라는 제의를 받은, 위나라의 신하의 이름은?",사마소,super hard
"( 사서 ) 대사마 조진이 촉한 정벌을 시도하자 제갈량은 성고현과 ㅁ판에서 기다렸는데, 큰 비가 내려서 조진은 되돌아가버렸다.",적,super hard
( 연의 ) 동탁은 ___명의 백성을 동원해서 미오를 만들었다.,250000,super hard
"( 연의 ) 제갈량이 죽었을 때, 오장원을 지나 촉한군을 추격하던 사마의는 ""한승상 무ㅁ후 제갈량"" 이라고 쓰여있는 적의 깃발을 보았다.",향,very hard
"( 연의, 사서 공통 ) 촉한에서 살았던 유찬의 남동생 중 가장 나이가 많은 사람의 이름은?",유심,super hard
"( 연의 ) 한중의 전투 중에, 북산에서 조운이 장합과 서황의 군사들에게 포위된 황충을 구하는 모습을 보고는, 주변에 저 장수가 누구냐고 물었다가, 그가 조운이라는 대답을 듣자 ""당양 장판파의 영웅이 아직 남아있었구나"" 라고 말한 사람의 이름은?",조조,hard
"( 연의, 사서 공통 ) 원소와 원술의 가문은 4대에 걸쳐 ___공을 배출했다.",3,hard
"( 연의 ) 관구검과 문흠이 반란을 일으켰을 때, 사마사는 ㅁㅁ 부하의 추천에 따라 연주자사 등애에게 연주의 병력을 이끌고 낙가성으로 향하게 했다.",상서,super hard
"( 연의 ) 장합과 대치하던 중 성도의 마실 것 50통이 도착하자, 장비는 기뻐하며 좌측에는 _____, 우측에는 뇌동에게 진을 치고 있게 한 뒤, 중군에서 붉은 기가 올라가면 그것을 신호로 진격하라고 지시했다.",위연,hard
"( 연의, 사서 공통 ) 사마부의 할아버지의 이름은?",사마준,very hard
"( 연의 ) 관로의 말대로 마실 것 한 병과 말린 사슴고기를 가지고 남산의 큰 소나무 아래로 가서, 바위에서 바둑을 두고 있는 두 남자가 정신이 팔린 사이 가져간 음식을 바쳐 다 먹게 하고는, 두 남자에게 목숨을 빈 사람의 이름은?",조안,very hard
"( 연의 ) 장판파의 전투 중에, _____의 부장인 안명은 유선을 품에 안은 조운에게 덤볐으나 패해서 죽었다.",조홍,very hard
"( 연의 ) 이숙에게 적토마를 내어주고 여포에게 보내어, 여포를 회유하도록 한 사람의 이름은?",동탁,medium
"( 연의, 사서 공통 ) 유선에게 봉거도위라는 관직을 준 사람의 이름은?",등애,super hard
"( 연의, 사서 공통 ) 원술이 대군을 일으켜 서주의 여포를 공격할 때, 여포와 한섬과 양봉의 협공에 패퇴한, 원술의 부하의 이름은?",장훈,hard
"( 연의, 사서 공통 ) 강유가 왕경을 격파하자, 진태와 등애는 ""이번에 승리한 적이 이민족 병력을 부르고 ___개의 군에 격문을 보내면 우리가 어려워지지만, 그렇게 하지 않고 공성을 하려고 하니 곧 기세가 꺾일 것이고, 우리가 진군하면 물러날 것"" 이라고 이야기를 나누고는 진군했다.",4,super hard
"( 연의 ) 조운은 조범이 번씨와의 혼담을 언급하자 화를 내고 자신의 진영으로 돌아가버렸는데, 이 때 조운에게 거짓항복하여 조범이 싸움을 걸때 진중에서 조운을 사로잡는 계책을 낸, 조범의 부하의 이름은?",포륭,very hard
"( 연의 ) 좌자는 백학에 탄 채로 웃으며 ""흙ㅁ가 쇠범을 따라가니 간웅이 하루아침에 죽는구나"" 라고 말했다.",쥐,super hard
"( 연의 ) 조진이 죽은 후, 말을 타고 나온 사마의는 ""우리 주상께서는 요가 순에게 선위한 것을 본받았으며, 황제 두 분이 이어오며 중원을 다스리는 동안 ㅁ나라와 오나라를 용납하셨던 것은 백성들이 다칠까 염려해서였다"" 고 수레 위에 앉아있는 제갈량에게 말했다.",촉,hard
"( 연의, 사서 공통 ) 제갈량이 황제 유선의 휘하에서 승상직을 수행 중일 때, 양의는 장사이자 ㅁㅁ장군이었다.",수군,super hard
